58,0
1256,0
1164,5
1434,0
1725,0
472,0
529,0
762,32
40,0
985,0
503,0
1072,0
535,0
898,5
692,1
1300,3
577,1
1514,8
1548,0
83,33
1269,1
255,0
265,0
377,1
1006,0
287,64273
1718,6
151,0
1325,0
1119,0
1691,0
648,0
948,2
1413,0
805,0
34,0
1714,34
1344,0
1688,5
569,1
468,0
77,1
886,0
1329,0
699,0
611,0
806,19
293,1
1442,0
1228,1003
368,0
1787,0
1307,0
1791,45
961,0
1767,0
1270,0
1488,13
1774,0
788,0
1585,6
170,0
1381,1
576,0
1771,3
1031,0
1778,0
617,0
915,0
1357,0
1283,0
53,0
156,1
1404,3
473,0
1544,0
1090,8
1317,0
801,0
253,0
539,0
1468,0
1399,7
471,0
391,18
1485,0
1257,6
1330,0
200,5
668,1
1425,0
149,0
1630,0
1676,0
528,0
903,0
610,0
1495,0
380,1560
187,0
67,0
257,0
333,0
209,0
114,1
1225,2
828,0
476,1
1016,0
1375,0
807,267
714,3
1376,0
1680,2
940,960
461,0
1546,1135
104,0
242,0
735,623
1128,23
1697,1190
992,0
363,0
32,180
247,0
943,13
703,1255
154,1
1170,0
891,0
1050,0
1640,0
1533,10449
1522,3
406,2
1538,0
636,0
263,0
695,0
428,0
1792,159
1020,0
88,0
1633,0
254,0
1017,0
1740,2
809,1
836,7
1053,0
606,0
1266,1
278,187
1566,0
804,0
1643,0
1126,0
409,0
904,30
1042,0
275,2
1666,2
1777,0
1110,1380
1086,1
1590,3
330,28021
1033,3
439,0
1447,0
72,0
1715,31
1484,0
1396,7
884,0
868,0
357,0
1649,0
1580,0
495,3
485,0
355,0
475,6432
707,0
396,0
1547,52
192,2
1174,1
550,0
1052,0
1024,0
1135,0
1743,0
1537,0
426,1
917,0
1358,12646
1613,0
42,0
1310,0
752,178
120,0
1733,0
487,707
1078,0
1331,0
298,3
378,4
1498,3
1681,2
1021,0
889,0
1193,0
708,0
399,58
690,0
1091,19
920,0
1799,0
1309,0
467,0
1770,0
546,29
108,161
1114,0
967,0
1491,0
349,1
117,0
1105,47
906,0
988,0
630,1
817,9
931,0
457,1
369,214
685,1
938,12944
1252,0
1423,0
219,13
1607,0
872,9
494,0
341,0
975,0
1742,0
1418,508
91,0
739,0
945,0
1144,0
1782,0
1051,0
295,0
167,0
798,1644
1350,0
386,1
1492,0
1710,0
1261,0
908,0
1452,2981
1722,0
489,0
403,429
596,585
1559,0
300,0
951,0
978,0
757,0
1311,2
1694,0
262,0
952,0
214,82282
554,0
997,0
224,0
1098,26
1130,0
1650,23
776,93
772,0
612,0
829,99
871,0
1209,0
1304,5
48,1
1069,0
1343,0
1276,0
450,0
417,0
712,0
419,0
141,4
1026,0
35,0
304,0
484,0
1415,0
526,0
366,0
696,0
402,1
246,520
560,9
1101,0
1149,0
1459,35
1464,8
1291,51
506,0
1113,0
205,0
1448,0
1598,0
1560,2
1030,0
899,0
1236,0
1472,0
1040,2
1796,0
1202,18
344,0
1512,0
702,0
955,0
436,8
1667,0
1702,4637
769,0
1475,2
1698,3288
1594,0
876,0
1407,0
561,26098
318,0
1762,0
31,5
1064,0
1308,0
724,0
383,0
918,0
15,0
1789,0
38,0
302,0
482,0
1720,0
780,1
1705,0
947,172
537,0
362,0
736,0
1274,0
459,0
1562,0
1383,0
1227,0
1388,1
1735,0
11,0
1564,35
585,0
1217,0
1136,0
1591,9
902,0
477,0
813,0
597,0
1001,0
1318,0
1523,1
1567,0
350,0
767,27
483,0
233,0
740,0
1428,0
373,1
240,0
61,0
1004,0
303,0
1627,436
1079,0
879,1
1237,1
1005,0
1608,47
557,0
423,0
1657,0
50,0
1421,0
568,0
765,0
681,8
882,0
693,1
211,15
960,0
996,0
665,0
1345,0
1364,3636
1219,0
1141,0
1682,132
252,0
458,0
13,351
1233,0
671,0
143,1
379,199
1254,3
575,0
136,1
521,0
401,0
221,0
1007,3194
191,0
1201,0
763,0
294,0
1293,1
911,0
1027,0
460,0
1412,0
1763,0
1493,0
1636,0
1453,0
716,0
1015,11
746,3304
352,0
1618,5
1758,0
1231,0
818,0
764,0
748,0
989,0
723,0
852,0
1414,4483
1460,0
22,0
1316,0
1046,0
1476,0
1171,0
536,0
662,8
555,3
994,0
176,0
602,0
1511,0
400,2
632,0
887,0
1458,45
135,0
725,0
413,0
1290,0
1623,0
1385,75
1321,18
1426,0
1793,0
1703,0
258,0
980,0
1699,0
1579,0
1558,15650
1402,227097
1692,0
877,0
130,1396
41,0
1501,1
1341,0
309,19
85,0
347,0
1443,0
921,0
924,0
567,0
1208,21
520,0
1586,1
286,1
1551,95
441,0
1392,1
1168,1937
158,0
1183,4
758,0
435,0
925,20
1515,438
433,0
94,0
319,0
284,0
1615,0
683,4274
166,0
1726,3
1497,1
905,1
18,43778
1038,0
864,0
754,2
946,0
1696,0
790,0
62,0
926,0
44,597
70,5
1323,38289
144,0
1250,697
768,29
1505,210
78,0
1723,1599
1653,0
374,0
838,2226
697,5
1576,0
551,0
1595,0
1302,0
603,2988
499,0
645,0
1166,963
1162,0
145,0
1372,0
1731,0
673,0
1398,2
478,1
310,0
599,0
1427,0
157,0
1134,0
1035,3282
803,0
129,0
1431,0
846,0
517,0
1106,0
962,0
343,3850
81,1269
171,6
1556,0
900,0
500,0
1394,0
1355,779
404,0
1439,15705
1271,14
430,0
1479,0
1083,0
1695,2
1755,0
1678,0
1451,671
1463,0
1044,34
1779,0
625,0
1617,0
133,0
584,3046
1654,4
923,1720
75,474
1405,0
451,0
1597,0
721,0
351,172
1253,0
331,0
1034,6
717,0
547,0
456,0
779,0
1028,5698
124,0
1206,220
620,0
384,0
1525,4693
1368,0
939,0
447,670
1251,7
466,0
821,0
1299,618
600,1
987,0
372,57
1245,0
1496,132
492,0
1578,332481
652,536
651,1
283,0
566,0
273,0
1187,0
573,0
238,0
1346,1
1337,3
196,0
1587,0
1409,0
245,0
20,0
1000,0
1165,0
179,0
371,5
1574,0
1224,0
232,0
1279,0
256,0
131,0
1599,6761
1076,26
37,0
1612,1
1614,0
424,3632
198,4450
1689,1
511,6962
4,0
1781,0
853,0
878,2
315,0
973,0
193,26
1192,0
274,0
1619,0
150,0
968,0
1107,353
1489,0
598,7026
410,0
1029,1
516,3
1424,18
1200,0
1690,145
1272,0
1605,1
525,0
1609,0
1800,0
1240,13433
655,2
1588,669
845,0
1471,0
479,218
388,0
313,135
397,6
1450,5
1437,100
105,3738
629,0
160,0
190,0
93,1
393,0
1277,19712
505,54
1296,1
1420,0
12,0
215,2
429,1
199,0
382,0
68,0
226,0
480,4
463,0
228,1
1600,0
1384,6
1432,66
119,0
1592,0
1222,0
1061,3250
432,0
825,0
1363,0
1092,1
1057,15
1531,0
1150,0
1656,0
1282,498
1071,1
1634,0
121,0
1761,0
1766,548
919,23
1716,0
670,0
958,0
1104,0
47,0
672,202
548,0
1712,0
1298,47
1158,33
1480,0
1429,0
1520,0
1324,44802
296,185
269,0
1142,0
177,0
1100,4
270,0
1216,0
1220,0
1132,0
229,732
883,0
488,0
1529,438
290,0
1565,0
1430,0
1093,0
1753,169
323,0
545,1
316,0
865,0
448,0
76,0
1795,0
873,0
1408,0
1284,0
264,0
675,2
291,0
727,4
936,0
991,0
289,0
1669,0
28,0
892,0
444,0
340,6530
966,0
1156,0
354,127
1211,0
1659,0
437,3
1312,0
69,6
1675,4
964,1
1226,0
1286,15
14,1
1313,0
1606,4
301,0
6,1
706,0
1719,0
851,0
507,0
859,0
234,1
831,1
1561,0
60,1
653,0
1073,0
1704,0
667,0
834,84951
830,0
972,0
1504,0
1361,91090
445,0
1391,2
1748,82
720,0
55,1
27,1
425,0
1436,10
590,0
392,1
1145,9
1235,0
52,0
1205,3
452,1
571,4
1389,0
116,0
3,0
180,0
1155,0
1487,76
1611,7
510,0
481,0
1764,0
633,0
847,0
552,1
850,0
1022,1
504,19045
981,144
418,5
1340,3
1790,0
1456,0
1210,2
820,0
474,0
766,0
128,0
1543,47
1322,0
657,1
855,36
771,0
385,0
1354,176
142,2
1175,0
189,0
1661,44
649,0
786,0
271,37
811,95
1218,0
1102,0
87,0
1019,15136
89,35
912,79
618,0
1204,3
993,6
631,0
1116,1
1729,1
1169,7855
1555,0
1474,2
1625,1
701,0
749,2
580,0
1152,0
1486,0
1189,0
97,2
1082,0
1203,0
345,2
