58,1
1256,0
1164,0
1434,1
1725,0
472,0
529,0
762,207
40,0
985,0
503,3
1072,0
535,1
898,4
692,0
1300,1
577,3
1514,18
1548,0
83,130
1269,1
255,0
265,0
377,0
1006,0
287,80981
1718,13
151,0
1325,0
1119,0
1691,0
648,0
948,6
1413,1
805,0
34,0
1714,141
1344,0
1688,180
569,0
468,4
77,0
886,2
1329,0
699,0
611,0
806,65
293,0
1442,0
1228,2152
368,2
1787,0
1307,0
1791,185
961,0
1767,0
1270,0
1488,6
1774,0
788,8
1585,12
170,0
1381,0
576,0
1771,0
1031,2
1778,0
617,0
915,0
1357,0
1283,0
53,0
156,7
1404,0
473,0
1544,0
1090,15
1317,0
801,0
253,0
539,4
1468,0
1399,41
471,1
391,2
1485,0
1257,15
1330,1
200,2
668,1
1425,0
149,0
1630,0
1676,0
528,0
903,0
610,0
1495,0
380,8789
187,0
67,0
257,0
333,1
209,0
114,10
1225,1
828,0
476,0
1016,0
1375,0
807,175
714,3
1376,0
1680,6
940,2191
461,0
1546,2150
104,0
242,0
735,994
1128,41
1697,3155
992,0
363,0
32,342
247,0
943,32
703,8435
154,8
1170,0
891,0
1050,0
1640,1
1533,12609
1522,8
406,0
1538,0
636,0
263,0
695,0
428,0
1792,277
1020,2
88,0
1633,1
254,1
1017,0
1740,5
809,3
836,4
1053,0
606,0
1266,1
278,293
1566,0
804,0
1643,0
1126,0
409,0
904,101
1042,0
275,2
1666,0
1777,0
1110,351
1086,1
1590,0
330,66717
1033,10
439,0
1447,0
72,0
1715,35
1484,0
1396,10
884,0
868,0
357,0
1649,0
1580,0
495,2
485,0
355,0
475,10117
707,0
396,0
1547,113
192,0
1174,1
550,0
1052,0
1024,0
1135,0
1743,0
1537,0
426,11
917,0
1358,21853
1613,0
42,0
1310,0
752,333
120,0
1733,1
487,978
1078,0
1331,0
298,6
378,2
1498,0
1681,0
1021,0
889,0
1193,0
708,0
399,63
690,0
1091,7
920,0
1799,0
1309,2
467,0
1770,0
546,39
108,221
1114,0
967,0
1491,0
349,3
117,0
1105,185
906,0
988,0
630,4
817,6
931,0
457,0
369,165
685,0
938,15129
1252,0
1423,0
219,2
1607,0
872,40
494,0
341,0
975,0
1742,0
1418,550
91,0
739,1
945,1
1144,1
1782,0
1051,0
295,1
167,1
798,2099
1350,0
386,9
1492,0
1710,0
1261,0
908,0
1452,13918
1722,0
489,0
403,1108
596,1065
1559,1
300,0
951,0
978,1
757,0
1311,2
1694,2
262,0
952,0
214,54140
554,0
997,0
224,0
1098,100
1130,0
1650,32
776,106
772,0
612,0
829,1099
871,0
1209,0
1304,10
48,0
1069,1
1343,1
1276,0
450,0
417,0
712,0
419,0
141,3
1026,0
35,0
304,0
484,0
1415,0
526,0
366,1
696,0
402,8
246,544
560,5
1101,0
1149,0
1459,103
1464,3
1291,59
506,0
1113,0
205,0
1448,0
1598,0
1560,0
1030,0
899,0
1236,0
1472,0
1040,0
1796,0
1202,24
344,0
1512,0
702,0
955,0
436,5
1667,0
1702,17327
769,0
1475,27
1698,1138
1594,0
876,0
1407,1
561,54382
318,0
1762,0
31,2
1064,0
1308,0
724,0
383,0
918,0
15,0
1789,0
38,0
302,0
482,0
1720,0
780,0
1705,0
947,389
537,0
362,0
736,1
1274,0
459,0
1562,0
1383,0
1227,0
1388,3
1735,0
11,0
1564,79
585,0
1217,0
1136,0
1591,0
902,0
477,0
813,1
597,0
1001,0
1318,1
1523,2
1567,0
350,0
767,10
483,0
233,0
740,0
1428,1
373,4
240,1
61,0
1004,0
303,1
1627,915
1079,1
879,0
1237,1
1005,0
1608,145
557,0
423,0
1657,0
50,0
1421,0
568,0
765,1
681,22
882,0
693,0
211,14
960,0
996,0
665,2
1345,0
1364,9126
1219,0
1141,0
1682,184
252,0
458,2
13,214
1233,0
671,0
143,0
379,1161
1254,0
575,0
136,2
521,0
401,8
221,0
1007,9017
191,0
1201,0
763,0
294,0
1293,1
911,2
1027,0
460,0
1412,0
1763,0
1493,0
1636,0
1453,0
716,0
1015,8
746,1736
352,0
1618,16
1758,0
1231,0
818,0
764,0
748,0
989,0
723,0
852,2
1414,26114
1460,0
22,0
1316,0
1046,0
1476,0
1171,0
536,0
662,120
555,107
994,0
176,3
602,0
1511,0
400,2
632,0
887,0
1458,133
135,0
725,1
413,0
1290,0
1623,0
1385,100
1321,772
1426,0
1793,3
1703,0
258,0
980,0
1699,0
1579,0
1558,20642
1402,108355
1692,0
877,0
130,4705
41,3
1501,0
1341,0
309,2
85,0
347,0
1443,0
921,0
924,0
567,0
1208,40
520,0
1586,4
286,0
1551,2075
441,0
1392,4
1168,4606
158,0
1183,1
758,0
435,1
925,24
1515,43720
433,0
94,2
319,0
284,0
1615,1
683,7074
166,0
1726,8
1497,0
905,0
18,24394
1038,4
864,0
754,2
946,1
1696,0
790,0
62,0
926,0
44,321
70,9
1323,50890
144,4
1250,943
768,28
1505,994
78,11
1723,2951
1653,1
374,0
838,8817
697,13
1576,0
551,0
1595,0
1302,0
603,2877
499,0
645,0
1166,3824
1162,0
145,0
1372,1
1731,2
673,0
1398,37
478,2
310,3
599,0
1427,0
157,0
1134,0
1035,4114
803,0
129,0
