58,1
1256,0
1164,3
1434,0
1725,0
472,0
529,0
762,57
40,0
985,0
503,1
1072,0
535,0
898,3
692,0
1300,0
577,0
1514,1
1548,0
83,1
1269,0
255,0
265,0
377,0
1006,0
287,59513
1718,18
151,0
1325,0
1119,0
1691,0
648,0
948,0
1413,0
805,0
34,0
1714,51
1344,0
1688,18
569,0
468,0
77,1
886,0
1329,0
699,0
611,0
806,37
293,0
1442,0
1228,1096
368,0
1787,0
1307,0
1791,66
961,0
1767,0
1270,0
1488,0
1774,0
788,0
1585,4
170,0
1381,0
576,0
1771,0
1031,1
1778,3
617,0
915,0
1357,0
1283,0
53,0
156,5
1404,1
473,0
1544,0
1090,2
1317,1
801,0
253,0
539,2
1468,0
1399,13
471,1
391,0
1485,0
1257,9
1330,0
200,0
668,1
1425,0
149,0
1630,0
1676,0
528,0
903,0
610,0
1495,0
380,1792
187,0
67,0
257,0
333,0
209,0
114,14
1225,0
828,0
476,0
1016,0
1375,0
807,527
714,1
1376,0
1680,2
940,2043
461,0
1546,2020
104,0
242,0
735,1868
1128,14
1697,2218
992,0
363,0
32,344
247,0
943,8
703,3112
154,3
1170,0
891,0
1050,0
1640,0
1533,13758
1522,3
406,1
1538,0
636,0
263,0
695,0
428,0
1792,62
1020,0
88,0
1633,1
254,0
1017,0
1740,0
809,1
836,5
1053,0
606,1
1266,4
278,206
1566,0
804,0
1643,0
1126,1
409,0
904,27
1042,1
275,2
1666,0
1777,0
1110,10
1086,0
1590,0
330,26177
1033,0
439,0
1447,0
72,0
1715,19
1484,0
1396,2
884,0
868,0
357,0
1649,0
1580,0
495,0
485,0
355,0
475,4876
707,0
396,0
1547,42
192,1
1174,3
550,0
1052,0
1024,0
1135,0
1743,0
1537,0
426,1
917,0
1358,5606
1613,0
42,0
1310,0
752,344
120,1
1733,17
487,2085
1078,0
1331,0
298,4
378,0
1498,0
1681,0
1021,0
889,0
1193,0
708,0
399,0
690,0
1091,132
920,2
1799,0
1309,0
467,0
1770,0
546,4
108,312
1114,0
967,0
1491,0
349,2
117,0
1105,22
906,0
988,0
630,2
817,1
931,0
457,0
369,288
685,0
938,10510
1252,0
1423,0
219,2
1607,0
872,6
494,0
341,0
975,0
1742,0
1418,203
91,0
739,0
945,0
1144,0
1782,16
1051,0
295,0
167,0
798,1865
1350,0
386,3
1492,0
1710,0
1261,0
908,0
1452,5465
1722,0
489,0
403,581
596,820
1559,0
300,0
951,0
978,0
757,0
1311,0
1694,0
262,0
952,0
214,39708
554,0
997,0
224,0
1098,13
1130,0
1650,257
776,161
772,0
612,0
829,74
871,0
1209,0
1304,1
48,0
1069,0
1343,0
1276,0
450,0
417,0
712,0
419,0
141,0
1026,0
35,0
304,0
484,0
1415,0
526,0
366,0
696,0
402,7
246,617
560,2
1101,0
1149,0
1459,20
1464,5
1291,22
506,0
1113,0
205,0
1448,0
1598,0
1560,1
1030,0
899,0
1236,0
1472,0
1040,0
1796,1
1202,12
344,0
1512,0
702,0
955,0
436,11
1667,0
1702,14394
769,0
1475,3
1698,1467
1594,0
876,0
1407,2
561,44581
318,0
1762,2
31,2
1064,0
1308,1
724,0
383,0
918,0
15,0
1789,0
38,0
302,0
482,0
1720,0
780,0
1705,0
947,387
537,0
362,0
736,1
1274,1
459,0
1562,0
1383,0
1227,0
1388,0
1735,0
11,1
1564,44
585,0
1217,0
1136,0
1591,0
902,0
477,0
813,1
597,1
1001,0
1318,0
1523,2
1567,0
350,0
767,15
483,0
233,0
740,2
1428,0
373,0
240,0
61,0
1004,0
303,0
1627,262
1079,0
879,0
1237,0
1005,0
1608,30
557,0
423,0
1657,0
50,0
1421,0
568,0
765,5
681,2
882,0
693,0
211,9
960,0
996,0
665,1
1345,0
1364,6424
1219,0
1141,0
1682,116
252,0
458,1
13,554
1233,0
671,1
143,1
379,104
1254,9
575,0
136,1
521,0
401,0
221,0
1007,221
191,0
1201,0
763,0
294,0
1293,0
911,0
1027,0
460,0
1412,0
1763,0
1493,0
1636,0
1453,0
716,0
1015,9
746,1093
352,0
1618,28
1758,0
1231,0
818,0
764,0
748,0
989,0
723,0
852,1
1414,4130
1460,0
22,0
1316,0
1046,0
1476,0
1171,0
536,0
662,17
555,10
994,0
176,0
602,0
1511,0
400,0
632,0
887,0
1458,2
135,0
725,0
413,0
1290,0
1623,0
1385,117
1321,188
1426,0
1793,0
1703,0
258,0
980,0
1699,1
1579,0
1558,13389
1402,407282
1692,0
877,0
130,1907
41,1
1501,1
1341,0
309,2
85,0
347,0
1443,0
921,0
924,0
567,0
1208,9
520,0
1586,1
286,0
1551,126
441,0
1392,0
1168,3020
158,0
1183,0
758,0
435,2
925,36
1515,80927
433,0
94,1
319,0
284,0
1615,0
683,2264
166,0
1726,4
1497,0
905,0
18,37270
1038,0
864,0
754,2
946,0
1696,1
790,0
62,0
926,0
44,302
70,4
1323,17828
144,0
1250,197
768,17
1505,362
78,1
1723,4507
1653,0
374,0
838,2038
697,14
1576,0
551,0
1595,0
1302,0
603,1105
499,0
645,1
1166,205
1162,0
145,0
1372,1
1731,0
673,0
1398,28
478,2
310,1
599,0
1427,1
157,0
1134,0
1035,1460
803,0
129,0
1431,0
