58,0
1256,0
1164,0
1434,0
1725,0
472,0
529,0
762,16
40,0
985,0
503,1
1072,0
535,0
898,1
692,0
1300,0
577,0
1514,2
1548,0
83,2
1269,0
255,0
265,0
377,0
1006,1
287,12649
1718,6
151,0
1325,0
1119,0
1691,0
648,0
948,1
1413,1
805,0
34,0
1714,11
1344,0
1688,3
569,0
468,0
77,0
886,0
1329,0
699,0
611,2
806,0
293,0
1442,0
1228,249
368,0
1787,0
1307,0
1791,5
961,0
1767,0
1270,0
1488,1
1774,0
788,0
1585,4
170,0
1381,0
576,0
1771,0
1031,1
1778,0
617,0
915,0
1357,0
1283,0
53,0
156,0
1404,1
473,0
1544,0
1090,0
1317,0
801,0
253,0
539,1
1468,0
1399,7
471,0
391,0
1485,0
1257,2
1330,0
200,0
668,0
1425,0
149,0
1630,0
1676,0
528,0
903,0
610,0
1495,0
380,86
187,0
67,0
257,0
333,0
209,0
114,3
1225,1
828,0
476,0
1016,0
1375,0
807,59
714,8
1376,0
1680,2
940,310
461,0
1546,454
104,0
242,0
735,181
1128,8
1697,87
992,0
363,0
32,135
247,0
943,7
703,206
154,2
1170,0
891,0
1050,0
1640,0
1533,9976
1522,3
406,0
1538,0
636,0
263,0
695,0
428,0
1792,30
1020,0
88,0
1633,0
254,0
1017,0
1740,0
809,0
836,0
1053,0
606,0
1266,0
278,115
1566,0
804,0
1643,0
1126,0
409,0
904,1
1042,0
275,0
1666,0
1777,0
1110,25
1086,0
1590,0
330,22227
1033,0
439,1
1447,0
72,0
1715,3
1484,0
1396,0
884,0
868,0
357,0
1649,0
1580,1
495,0
485,0
355,0
475,1635
707,0
396,0
1547,12
192,0
1174,0
550,0
1052,0
1024,0
1135,0
1743,0
1537,0
426,1
917,0
1358,4971
1613,0
42,0
1310,0
752,135
120,0
1733,1
487,216
1078,0
1331,0
298,0
378,1
1498,0
1681,0
1021,0
889,0
1193,0
708,0
399,6
690,0
1091,118
920,0
1799,0
1309,0
467,0
1770,0
546,7
108,40
1114,0
967,0
1491,0
349,0
117,0
1105,5
906,0
988,0
630,1
817,0
931,0
457,0
369,138
685,0
938,3072
1252,0
1423,0
219,3
1607,0
872,7
494,0
341,0
975,0
1742,0
1418,168
91,0
739,0
945,0
1144,0
1782,1
1051,0
295,1
167,0
798,1394
1350,0
386,0
1492,0
1710,0
1261,1
908,0
1452,3593
1722,0
489,0
403,74
596,548
1559,0
300,0
951,0
978,0
757,0
1311,0
1694,1
262,0
952,0
214,33281
554,0
997,0
224,0
1098,4
1130,0
1650,6
776,35
772,0
612,0
829,24
871,0
1209,0
1304,2
48,0
1069,0
1343,0
1276,0
450,0
417,0
712,0
419,0
141,2
1026,0
35,0
304,0
484,0
1415,0
526,0
366,0
696,0
402,6
246,135
560,1
1101,0
1149,0
1459,5
1464,10
1291,15
506,0
1113,0
205,0
1448,0
1598,1
1560,0
1030,0
899,0
1236,0
1472,0
1040,0
1796,0
1202,14
344,0
1512,0
702,0
955,0
436,5
1667,0
1702,24419
769,1
1475,0
1698,583
1594,0
876,0
1407,1
561,48226
318,0
1762,0
31,0
1064,0
1308,1
724,0
383,0
918,0
15,0
1789,0
38,0
302,0
482,0
1720,0
780,0
1705,0
947,82
537,0
362,0
736,0
1274,0
459,0
1562,0
1383,0
1227,0
1388,0
1735,0
11,0
1564,22
585,0
1217,0
1136,0
1591,0
902,0
477,0
813,0
597,0
1001,0
1318,0
1523,0
1567,0
350,0
767,7
483,0
233,0
740,0
1428,0
373,0
240,0
61,0
1004,0
303,0
1627,140
1079,0
879,0
1237,1
1005,0
1608,13
557,0
423,0
1657,0
50,0
1421,0
568,0
765,1
681,5
882,0
693,0
211,2
960,0
996,0
665,0
1345,0
1364,426
1219,0
1141,0
1682,32
252,0
458,1
13,53
1233,0
671,0
143,0
379,60
1254,5
575,0
136,0
521,0
401,2
221,0
1007,516
191,0
1201,0
763,0
294,0
1293,1
911,0
1027,0
460,0
1412,0
1763,0
1493,0
1636,0
1453,0
716,0
1015,1
746,636
352,0
1618,3
1758,0
1231,0
818,0
764,0
748,0
989,0
723,0
852,1
1414,816
1460,0
22,0
1316,0
1046,0
1476,0
1171,0
536,0
662,0
555,0
994,0
176,0
602,0
1511,0
400,0
632,0
887,0
1458,3
135,0
725,0
413,0
1290,0
1623,0
1385,16
1321,14
1426,0
1793,0
1703,0
258,0
980,0
1699,0
1579,0
1558,4311
1402,32679
1692,0
877,0
130,1071
41,0
1501,0
1341,0
309,1
85,0
347,0
1443,0
921,0
924,0
567,0
1208,6
520,0
1586,0
286,0
1551,7
441,0
1392,1
1168,1492
158,0
1183,0
758,0
435,0
925,3
1515,6564
433,0
94,0
319,0
284,0
1615,1
683,1212
166,0
1726,4
1497,0
905,0
18,14101
1038,1
864,0
754,2
946,0
1696,1
790,0
62,0
926,0
44,538
70,1
1323,7248
144,0
1250,117
768,3
1505,562
78,0
1723,1146
1653,0
374,0
838,1143
697,2
1576,0
551,1
1595,0
1302,0
603,549
499,0
645,0
1166,83
1162,0
145,0
1372,0
1731,0
673,0
1398,2
478,0
310,0
599,0
1427,0
157,0
1134,0
1035,1113
803,0
129,1
1431,0
846,0
517,0
1106,0
962,0
343,1035
81,541
171,1
1556,0
900,0
500,0
1394,0
1355,180
404,0
1439,10186
1271,13
430,0
1479,0
1083,0
1695,0
1755,0
1678,0
1451,160
1463,0
1044,5
1779,0
625,0
1617,0
133,0
584,747
1654,0
923,447
75,113
1405,0
451,0
1597,0
721,0
351,87
1253,0
331,2
1034,0
717,0
547,0
456,0
779,0
1028,1501
124,0
1206,101
620,0
384,0
1525,1820
1368,0
939,0
447,294
1251,0
466,0
821,0
1299,64
600,0
987,0
372,31
1245,0
1496,53
492,0
1578,45579
652,107
651,0
283,0
566,0
273,3
1187,0
573,0
238,0
1346,0
1337,1
196,0
1587,0
1409,0
245,0
20,0
1000,1
1165,0
179,0
371,0
1574,0
1224,0
232,0
1279,0
256,0
131,0
1599,3264
1076,12
37,0
1612,0
1614,0
424,4174
198,470
1689,0
511,3631
4,0
1781,0
853,0
878,0
315,0
973,0
193,0
1192,0
274,0
1619,0
150,0
968,0
1107,140
1489,0
598,3675
410,0
1029,0
516,5
1424,3
1200,0
1690,30
1272,0
1605,1
525,0
1609,0
1800,0
1240,6305
655,1
1588,149
845,0
1471,0
479,50
388,0
313,54
397,0
1450,2
1437,21
105,1241
629,0
160,0
190,0
93,0
393,0
1277,2312
505,5
1296,1
1420,0
12,0
215,0
429,0
199,0
382,0
68,0
226,0
480,1
463,0
228,1
1600,2
1384,0
1432,25
119,0
1592,0
1222,0
1061,2330
432,0
825,0
1363,0
1092,2
1057,1
1531,0
1150,0
1656,0
1282,725
1071,1
1634,0
121,0
1761,0
1766,740
919,9
1716,0
670,0
958,0
1104,0
47,0
672,2330
548,0
1712,0
1298,6
1158,5
1480,0
1429,0
1520,0
1324,6241
296,57
269,0
1142,0
177,0
1100,1
270,0
1216,0
1220,0
1132,0
229,178
883,0
488,0
1529,187
290,0
1565,0
1430,0
1093,0
1753,42
323,0
545,0
316,0
865,0
448,0
76,0
1795,0
873,0
1408,0
1284,0
264,0
675,3
291,0
727,0
936,0
991,0
289,0
1669,1
28,0
892,0
444,0
340,3639
966,0
1156,0
354,36
1211,0
1659,0
437,0
1312,1
69,1
1675,0
964,0
1226,0
1286,7
14,0
1313,0
1606,0
301,0
6,0
706,0
1719,0
851,0
507,0
859,0
234,1
831,0
1561,0
60,0
653,0
1073,5
1704,0
667,0
834,15398
830,0
972,0
1504,0
1361,66574
445,0
1391,0
1748,5
720,0
55,0
27,1
425,0
1436,0
590,0
392,0
1145,1
1235,0
52,0
1205,0
452,0
571,1
1389,0
116,0
3,0
180,0
1155,0
1487,25
1611,1
510,0
481,0
1764,0
633,0
847,0
552,1
850,0
1022,0
504,3884
981,18
418,1
1340,1
1790,0
1456,0
1210,0
820,0
474,0
766,0
128,0
1543,10
1322,0
657,0
855,6
771,0
385,0
1354,20
142,0
1175,0
189,0
1661,15
649,0
786,0
271,3
811,17
1218,0
1102,1
87,0
1019,9844
89,13
912,220
618,0
1204,0
993,2
631,0
1116,0
1729,0
1169,1652
1555,0
1474,0
1625,1
701,0
749,0
580,0
1152,0
1486,0
1189,0
97,0
1082,0
1203,0
345,1
1435,0
909,0
1297,5
