9656	3136.94551768725	-2.32370649496037	0.175446609685391	-13.2445220749903	4.85361694805877e-40	2.87576804172482e-36
22307	284.276735835473	3.59333805393775	0.279646954032672	12.8495519157985	8.65098828120837e-38	2.56285527830798e-34
1505	162.745124197887	4.54318128384161	0.355825220833919	12.7680136702905	2.47387226123647e-37	4.88589771594202e-34
48801	2884.67898206606	-2.56394607264277	0.201943716830885	-12.6963399152938	6.19603463468293e-37	9.17787630262409e-34
6008	91.6441903346129	3.30417228031766	0.263160359636818	12.5557370603904	3.69722304343744e-36	4.38120930647336e-33
47773	15201.7270203432	-1.33875773227056	0.107654033274707	-12.4357415281819	1.67182116278172e-35	1.65092339824695e-32
42070	248.289580337089	2.71089965087715	0.219622669986503	12.3434418270379	5.28474792186855e-35	4.47316163386731e-32
16065	6141.82794412631	-1.5045489391	0.122987915943755	-12.2333070493533	2.0636264184608e-34	1.52837331617253e-31
38299	52280.407879278	-2.05734539692825	0.16967845816616	-12.124965179219	7.7893301989307e-34	5.12797571429605e-31
29032	1662.60483796139	-3.08536648728232	0.25981797404921	-11.8751079426782	1.59428139997203e-32	9.4461172948343e-30
19825	83.1649346163586	4.09534587819101	0.34801494016407	11.7677300757843	5.72441104723297e-32	3.08337595044139e-29
48458	58.1924864515934	-2.77261492616813	0.237936228742875	-11.652764864002	2.22132749960735e-31	1.09678045293113e-28
25167	294.344885824567	-2.47444861762361	0.216988659920257	-11.4035849547758	4.01248771634282e-30	1.82876843994856e-27
30952	8.62214091267362	4.48240842005065	0.396326973015616	11.3098747378822	1.17256803874398e-29	4.96247544968435e-27
31894	29765.5973467127	-4.36356013005932	0.389305017824179	-11.2085894870999	3.70043201839127e-29	1.46167064726455e-26
50011	12.4931003593066	-3.13383072582346	0.280490701532248	-11.1726724226655	5.54859327247392e-29	2.054713446213e-26
1241	113.576018797384	-2.34703913578279	0.211098195189323	-11.1182340222182	1.02276393476787e-28	3.56463312558801e-26
44067	150.90637678832	-1.82480226596756	0.164349063935946	-11.1032105828042	1.21017025258006e-28	3.98347708140935e-26
3226	1118.39245830908	-4.38931457105056	0.397619161032572	-11.0389915809188	2.47798498141547e-28	7.72740053415087e-26
43918	203.08265158227	-2.30218619817219	0.209284763468061	-11.0002570661267	3.81044100340788e-28	1.12884314725958e-25
33598	1303.8937797743	1.49657077428651	0.136178766860433	10.9897512570393	4.28104296102395e-28	1.20786569257461e-25
43599	28.211040428314	-2.24443946205447	0.205120874531248	-10.942033409245	7.25540996607078e-28	1.9540138204077e-25
19679	592.327508574435	-1.82816578495636	0.16758094055971	-10.9091509980216	1.04225157660961e-27	2.68493069191825e-25
21844	6232.45441053104	-1.93636205053503	0.178015190883828	-10.8775101772	1.47537894276831e-27	3.64234176495925e-25
18308	1661.94409060395	-3.26513181461364	0.300288021250284	-10.8733335449709	1.54452328969157e-27	3.66052019656902e-25
17967	43.0316179941355	3.08769742076458	0.284216059239534	10.8639090592777	1.71257743978613e-27	3.88638278056379e-25
33925	5204.91641150694	-1.23626348436878	0.113827550258989	-10.8608459160892	1.7710098746873e-27	3.88638278056379e-25
7496	110.090770180191	-1.61366347191664	0.14895726833314	-10.8330629983608	2.39990592476797e-27	5.0783723586608e-25
5688	67.0374828512218	-1.99296598621583	0.184633626967623	-10.7941658242207	3.66778007390106e-27	7.27953059362166e-25
39805	398.463229824556	-1.29339686395954	0.119828706755493	-10.7937146196418	3.68583827525147e-27	7.27953059362166e-25
18836	2186.96776201814	-3.19813620693009	0.298022023761894	-10.7312076019095	7.26406078997593e-27	1.38837290905185e-24
48127	51.4795359724489	4.41609500564977	0.413131654512054	10.6893164864493	1.14209540759287e-26	2.11466102812117e-24
35376	16.5538117900023	-3.78469727669503	0.356806503878601	-10.6071420659493	2.76064256199418e-26	4.95660823630774e-24
23802	18.7930786010285	2.53992249592588	0.241246483015758	10.5283296327266	6.39593326397602e-26	1.11458542908994e-23
46828	7614.48325999616	-2.39891741352222	0.228079158666801	-10.5179159180729	7.14361996672484e-26	1.2093128086527e-23
25498	16.5823036687247	2.62647427520279	0.252307139954987	10.4098293677752	2.23622109662833e-25	3.68044722153412e-23
6880	320.593752732735	-1.51551054729639	0.146141232974144	-10.3701776456513	3.38894161561478e-25	5.42688623581556e-23
